header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/mcf_231360000000_0.096362/simulator_err.txt
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_3_0,3
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_3_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_4_0,531
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_5_0,2
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_6_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_6_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_7_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_7_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_8_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_8_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_9_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_1.mulRS_0.statusArray.wakeup_9_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.allocate_fire_0,935857
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.allocate_num,906809
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.allocate_valid_0,935857
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_dispatch_bypass_0,865578
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_fire_0,864503
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_oldest,32351
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_oldest_override_select_0,32351
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_select_0,2113
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.deq_valid_0,864526
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.full,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_0,829588
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_1,27448
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_2,6514
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_3,741
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_4,152
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_5,43
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_6,11
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_7,6
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_8,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_9,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_10,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_11,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_12,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_13,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_14,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_15,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_0_1,60183463
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_overflow,864526
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_sampled,60183463
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_sum,864526
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.issue_num_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_0_0,23218
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_0_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_1_0,6894
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_1_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_2_0,576
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_2_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_3_0,32
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_3_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_4_0,4
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_5_0,2
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_6_0,1
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_6_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_7_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_7_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_8_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_8_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_9_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_9_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_10_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_10_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_11_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_11_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_12_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_12_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_13_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_13_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_14_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_14_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_15_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.num_wakeup_15_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.oldestSelection.oldest_override_0,32351
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.oldestSelection.oldest_same_as_selected_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.redirect_num,388250
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_0,863796
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_1,28656
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_2,6632
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_3,743
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_4,154
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_5,44
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_6,11
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_7,6
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_8,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_9,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_10,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_11,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_12,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_13,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_14,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.select_15,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.srcState_ready_0,60344229
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.blocked_entries,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_0_1,60148999
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_1_2,34429
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_2_3,35
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_3_4,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_4_5,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_5_6,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_6_7,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_7_8,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_8_9,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_9_10,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_10_11,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_11_12,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_12_13,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_13_14,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_14_15,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_15_16,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_overflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_sampled,60183463
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_sum,34499
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.can_issue_entries_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_0_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_0_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_1_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_1_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_2_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_2_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_3_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_3_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_4_0,6375
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_5_0,24347
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_6_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_6_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_7_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.critical_wakeup_7_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.not_selected_entries,35
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.replayed_entries,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.scheduled_entries,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_0_1,60014049
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_1_2,128804
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_2_3,29457
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_3_4,8455
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_4_5,1986
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_5_6,489
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_6_7,170
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_7_8,53
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_8_9,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_9_10,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_10_11,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_11_12,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_12_13,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_13_14,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_14_15,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_15_16,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_overflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_sampled,60183463
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_sum,224863
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.valid_entries_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wait_for_src_0,190364
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wait_for_src_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_0_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_0_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_1_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_1_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_2_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_2_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_3_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_3_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_4_0,6375
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_4_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_5_0,24347
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_5_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_6_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_6_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_7_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_2.jumpRS_0.statusArray.wakeup_7_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.allocate_fire_0,8706392
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.allocate_fire_1,7981980
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.allocate_num,16355611
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.allocate_valid_0,19613290
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.allocate_valid_1,41534820
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_dispatch_bypass_0,1148756
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_dispatch_bypass_1,2361661
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_fire_0,6609565
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_fire_1,5555141
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_not_first_issue_0,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_not_first_issue_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_oldest,872760
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_oldest_override_select_0,872760
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_oldest_override_select_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_select_0,4749308
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_select_1,3350933
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_valid_0,8637702
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.deq_valid_1,7214094
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.full,25456588
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_0,126711
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_1,139719
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_2,151212
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_3,167657
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_4,183219
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_5,192226
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_6,212497
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_7,240451
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_8,277030
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_9,357871
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_10,462420
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_11,585240
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_12,620537
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_13,768157
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_14,949164
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_15,1014903
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_16,859378
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_17,741841
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_18,609238
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_19,629537
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_20,503504
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_21,397685
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_22,318472
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_23,305168
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_24,232554
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_25,205737
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_26,190552
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_27,177961
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_28,159401
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_29,141520
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_30,129848
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_31,128763
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_0_1,50609584
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_1_2,9573879
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_mean,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_overflow,6277915
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_sampled,60183463
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_sum,15851794
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.issue_num_underflow,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_0_0,87915
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_1_0,98546
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_2_0,105036
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_3_0,115478
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_4_0,124739
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_5_0,128511
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_6_0,146688
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_7_0,164582
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_8_0,191466
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_9_0,268062
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_10_0,276770
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_11_0,292608
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_12_0,413078
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_13_0,408612
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_14_0,432465
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_15_0,551306
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_16_0,547528
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_17_0,447209
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_18_0,454463
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_19_0,344230
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_20_0,284504
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_21_0,298408
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_22_0,238382
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_23_0,180184
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_24_0,162935
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_25_0,140348
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_26_0,126023
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_27_0,120640
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_28_0,106619
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_29_0,98635
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_30_0,90491
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.num_wakeup_31_0,89290
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.oldestSelection.oldest_override_0,1075178
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.oldestSelection.oldest_override_1,0
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.oldestSelection.oldest_same_as_selected_0,175734
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.oldestSelection.oldest_same_as_selected_1,629487
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.redirect_num,388250
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_0,175975
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_1,196583
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_2,214808
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_3,240328
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_4,258724
core_with_l2.core.backend.exuBlocks.scheduler.rs_3.loadRS_0.select_5,270956
